ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus,C_CostPerUnit,C_EnergyPerUnit,C_AdditiveCostTimeRatio,C_ProductionPressure,C_SupplyRisk,C_MaintenanceIntensity,C_FailureRisk,C_DefectRisk,C_SafetyRisk,DefectProbability,RiskLevel
817,11740.24613059463,94.63745474573,2,2.6346768798857854,61.59728757062437,1,4.559920980538472,3.953802668795025,0.083133766,82.17378618436761,1,1008.881288040782,0.3051606611574453,6.963941934292476,151.0379574605122,1,14.369946304277393,1.2348608176753757,21.688572203159442,67135.98331262833,10.725090508540006,0.0012239902080783353,3725.4554410999312,0.19503973073093964,0.012169330956180715,0.9233333333333333,High Risk
834,13787.971826802788,83.47927411806677,5,2.0801466075056543,93.40869042435077,3,3.840869133419197,2.768880525589472,0.0503765,95.56657789270304,7,2996.0713353158344,0.2332720971964523,1.6646185297269271,113.37318974153136,1,16.53234031990742,3.592411673040569,68.10761007215852,79702.52596251434,82.60362940966615,0.0035971223021582736,3203.2848572716102,0.0855334858187062,0.07324736486702725,0.96,High Risk
483,14371.757941841037,87.22432117951624,5,2.1249483828191007,68.38955975754263,15,3.5155357554961206,8.948353339932503,0.009404102,87.32126583164106,1,3477.2014549898013,0.4223193935629598,3.5790215057743904,226.6513304277733,1,29.75519242617192,7.199174855051348,63.3277363832808,42176.17139668263,63.87839410241881,0.031055900621118012,1698.0037699046263,0.1092320530336549,0.011451964083159773,0.9733333333333334,High Risk
663,6076.637093397696,92.74604313076048,1,4.334963930253407,73.13234841431648,21,0.5747635865873651,2.7684217567164344,0.061676364323394,92.41871823451687,5,4104.352989792136,0.2787693807400666,4.823107637,169.9414132455717,1,9.165365148412814,6.19057766182826,35.234837377852145,61273.61018948469,7.253956869239516,0.03167420814479638,381.0682579074231,0.034069457227925606,0.054101594303788796,0.9066666666666666,High Risk
950,15239.258318351036,81.41393216368732,4,2.9919827943249717,94.80191986425568,0,0.423471057933486,2.1054403019956105,0.067776486,98.48720824527932,3,4771.768472894555,0.1013991825473205,8.714913635,293.33550242852465,1,16.04132454563267,5.022914181994269,33.659025747594185,93562.84783301536,74.34427134525072,0.0,402.2975050368117,0.013364899371719398,0.03046080860093621,0.9666666666666667,High Risk
605,8628.975204732944,87.23080375525913,4,3.730405330090686,89.85064245,8,4.204168454570429,5.755180619,0.062650417,91.51011153556088,8,4660.682515781852,0.4777790528153302,6.0714627188150585,158.93221042150878,1,14.262768933442883,7.703607464102235,26.176922725554824,55363.617479014334,51.076784978963474,0.013223140495867768,2543.5219150151097,0.17454802752530182,0.08742203310386301,0.98,High Risk
466,15709.289487598848,90.69598932562386,4,4.536673323,68.76153446568233,7,2.135079082287276,7.850168175834674,0.080133632,92.75400356715777,4,4760.543280219474,0.2022730961849542,1.4070276376992026,155.1710946009103,1,33.710921647207826,10.215758112058957,110.2829045026073,43223.36566229552,37.21604269750458,0.015021459227467811,994.9468523458705,0.14086591275740357,0.04312482314689342,0.9833333333333333,High Risk
243,17338.02191576295,99.92448986089278,5,4.557837542182889,62.87597674629984,5,2.2568113760047304,5.660296035816325,0.073149924,92.85725128930272,3,1128.5005930378911,0.4322302088253366,8.216799159935135,450.7915936415398,1,71.34988442700802,4.644035362295848,54.86218962726824,22564.31206330056,0.3775506955361152,0.0205761316872428,548.4051643691495,0.16359474870161933,0.03230765458104405,0.9666666666666667,High Risk
984,17059.377613287805,89.49067125244882,4,1.978290744520384,88.62695107421358,19,4.238965450065152,2.411284855892289,0.0432632449198869,92.24798372,7,3847.096535321871,0.4265661536325092,1.4906934005633432,468.5178805305636,1,17.336765867162402,3.9096509505303567,314.2952671243513,90772.01598047999,42.03731499020472,0.019308943089430895,4171.14200286411,0.0946202708607618,0.07588241734634632,0.98,High Risk
168,13287.514511118336,96.32113514228648,0,4.7860306841587335,75.62810202752438,17,3.1071547953039413,7.520232907374583,0.081910366,83.19538754961908,2,1903.4318512227464,0.1649495725442925,9.409299075927104,485.686483435164,1,79.09234828046628,11.329951495373491,51.61771132110699,13976.825108336006,0.0,0.10119047619047619,522.0020056110621,0.1966324394250093,0.02403979425911283,0.9766666666666667,High Risk
198,12802.548384661268,88.64134570133236,0,0.6119414690657246,90.64319996472884,15,0.8970362045105285,7.138660964462807,0.069178654,89.12830829497511,8,1750.210748822616,0.2896010724859106,2.905457014363506,372.2009771495648,1,64.65933527606701,8.839448226376849,128.10410730895023,17647.405042405073,0.0,0.07575757575757576,177.61316849308463,0.0060559827213394505,0.08975823902685949,0.94,High Risk
495,7143.139420091176,95.92781445239416,3,2.1957600245727456,77.81179089500841,7,1.0550661449368026,7.452237849,0.0120366738515011,80.15328039954117,7,4201.274274397001,0.1160795913993971,5.391335301913493,408.40660191834775,0,14.430584687052882,8.487422776559598,75.75240252139318,39675.87379777288,12.216556642817523,0.014141414141414142,522.2577417437172,0.029772763712098537,0.08733267016779603,0.02,Low Risk
124,16630.192256047034,91.90829603240216,4,4.531094858789787,73.84009651889106,22,0.031885845,3.689619930792396,0.0539872915449819,92.52529608150668,7,2668.5187566915192,0.2418206691553848,1.6505287188967817,434.31390209705165,1,134.11445367779865,21.520312553963866,263.13622848522647,11473.136714106828,32.36681587039135,0.1774193548387097,3.9538447800000003,0.001956630545718548,0.0756549862194833,0.9866666666666667,High Risk
990,9071.140706700717,97.73190883004796,1,1.7358659591764232,78.04821632849587,3,3.553350469707824,8.365587273161593,0.072855581,91.50716590052478,9,4666.400303129343,0.392391537347848,6.0554114766798985,363.5688236482658,1,9.162768390606784,4.71353565972661,60.04031683865119,90592.09424151953,2.2680911699520436,0.0030303030303030303,3517.816965010746,0.079029866556186,0.09835295314231107,0.9766666666666667,High Risk
568,12450.43134,88.21885105,3,1.7288665264459326,89.94235942682707,2,2.428058292472425,5.833345693985067,0.055328820171828,86.36274438481642,4,1169.7403631828265,0.194827788044143,5.475058306556335,232.09724188101168,0,21.919773485915492,2.059402047857089,42.39173884286807,49054.03881057573,35.34344685000001,0.0035211267605633804,1379.1371101243374,0.04667198784717417,0.04631626783624128,0.0,
583,9264.111394,92.08608839642956,5,1.8618002828684992,96.08881146161497,14,4.749819564185159,6.290822484723522,0.094902865,90.47791006340408,0,4208.723317948653,0.146851172296924,4.692236813932087,162.55479937340965,1,15.890414054888508,7.219079447596317,34.643349391649515,52748.62156696458,39.5695580178522,0.024013722126929673,2769.1448059199474,0.09203168687029602,0.0,0.96,High Risk
664,7007.425444995397,92.60037361237654,4,3.255410232,61.99068786354302,5,3.570064006,6.366640077233993,0.0101491268208769,89.86115563816153,9,1547.3376451303825,0.3028494203740036,1.3201562533063578,194.90932286326003,1,10.553351573788248,2.330327778810817,147.64110110080208,59667.80734373926,29.598505550493826,0.007530120481927711,2370.5224999839998,0.18748014088197057,0.10015450987788042,0.9633333333333334,High Risk
250,14443.36545337605,88.34765883600946,0,2.472497490264592,80.96446165,0,0.5157633038328335,4.294451496569608,0.072232169,85.01830431884503,8,1706.308806259938,0.3147945537494528,8.910427407863526,436.16562056198507,0,57.7734618135042,6.825235225039751,48.950022327443605,21254.576079711256,0.0,0.0,128.9408259582084,0.015750410097332565,0.09409738366455202,0.07666666666666666,Low Risk
243,5814.980522343558,82.88624087374963,1,3.7703067635900416,61.31341716335511,17,0.8077072996963475,4.0010728346963385,0.082445081,85.86575096185186,1,2909.406862097996,0.3703315725284632,8.223729389315762,378.4388953147365,1,23.929960997298593,11.972867745259244,46.017916859764725,20865.37748373,17.113759126250372,0.06995884773662552,196.27287382621245,0.049667828608095585,0.01164608692986656,0.9866666666666667,High Risk
668,16229.67851,81.87118813824671,3,4.527097891540996,78.73638180097436,22,2.5086232339166297,2.038129043852291,0.070265319,95.250819932575,0,2582.359763491198,0.4036550987210363,6.697270182960917,282.31830541046065,1,24.29592591317365,3.86580802917844,42.15423563599542,63627.5477149601,54.386435585259875,0.03293413173652695,1675.7603202563087,0.14423805987988883,0.0,0.9766666666666667,High Risk
138,9763.801929,80.33343101199266,1,3.533897187242873,95.41131316387602,10,4.624370843313662,5.172882736443203,0.0385585005064406,95.11464638363458,5,2944.689224514684,0.3783238125058621,6.150069843705374,111.76203087218109,1,70.75218789130435,21.338327713874524,18.17248156727359,13125.821200941571,19.66656898800734,0.07246376811594203,638.1631763772854,0.17128001464444176,0.05256813950433085,0.8666666666666667,High Risk
208,5002.020395067279,97.47068528490428,4,1.4201002408890897,74.46361065681239,2,1.2362554494189075,5.880823871512524,0.0385480313203326,89.39564300479685,0,4760.106088124221,0.4381648833179402,7.254517882328481,206.48174817355323,1,24.048174976284997,22.88512542367414,28.462504541691036,18594.293744997747,10.11725886038289,0.009615384615384616,257.14113347913275,0.02357670607206349,0.0,0.52,Medium Risk
792,12666.937088558449,84.72949824,2,4.69706856062226,97.29801684322572,12,4.127901009562196,7.942429965242389,0.058656751,94.3501790483196,9,3629.555742254293,0.1891625857128159,2.295910143229305,391.5589972503056,1,15.993607435048546,4.582772401836229,170.5463074872606,74725.34180626912,30.541003520000004,0.015151515151515152,3269.297599573259,0.1992747096234924,0.09538932613356066,0.95,High Risk
141,5702.778627914047,84.23013498563536,1,1.6902179300636533,85.22433886602437,16,1.5613621006783758,2.533015688,0.039709804,89.01602560461872,9,2161.2375273680027,0.3279066984865985,9.393798216848356,304.9548940380092,1,40.44523849584431,15.327925726014204,32.46342821065219,12551.25961025124,15.76986501436464,0.11347517730496454,220.15205619565097,0.030965827990019474,0.10110539016845325,0.9833333333333333,High Risk
285,9142.543367313492,94.72070800852131,1,1.1745243289767116,97.36621375172024,17,1.3494859477788903,9.391915299,0.0883183,97.02748069792264,9,1691.634849,0.24403814296853,3.5620596235417685,274.2129978,1,32.079099534433304,5.935560873684211,76.98158559382816,27652.831998907954,5.279291991478686,0.05964912280701754,384.6034951169837,0.016278789286396582,0.09275722646061334,0.9933333333333333,High Risk
497,15604.647311835744,86.40032226174783,5,0.904852755,90.2866650165008,13,4.506963746652478,4.111667745976332,0.010993061829445,86.65613364417227,6,2680.1851005237345,0.4848449428006569,6.9084124519870205,225.4717603119631,1,31.397680707919005,5.392726560409929,32.6372754781183,43068.09842115362,67.99838869126084,0.026156941649899398,2239.9609820862815,0.04516878059565381,0.06923918420636238,0.8266666666666667,High Risk
322,5940.344324327988,90.12089384823672,0,3.035226832997745,64.13740667,6,0.2362079603632638,4.933765521025983,0.063915735,98.54584999690802,6,2806.5641090709505,0.2761118093659295,6.460801130277142,342.77273223080954,1,18.44827429915524,8.716037605810405,53.05421499889225,31731.763699004383,0.0,0.018633540372670808,76.05896323697094,0.011178262057757847,0.060885364530198445,0.94,High Risk
733,17590.077385340035,83.25022130594913,4,1.0119310811629332,69.24605470250708,6,3.30370519366922,2.3868997247620944,0.0134114960773637,90.8456730112934,0,3405.177639598065,0.4838855732534227,6.729525817440478,486.5541541486757,1,23.99737706049118,4.6455356611160505,72.30140240902334,66589.87831727807,66.9991147762035,0.008185538881309686,2421.6159069595383,0.04827888004357672,0.0,0.9133333333333333,High Risk
232,5057.298839878747,99.1949144292394,1,1.1244914785068385,75.76681818334025,13,0.2158375714061156,7.225091286544987,0.05401598,90.71375722159502,9,2064.010814159072,0.4076262616236424,8.910569107739011,460.4494573190024,1,21.79870189602908,8.896598336892552,51.674528501113656,21045.591675410044,0.8050855707605962,0.05603448275862069,50.07431656621882,0.0032033483206393275,0.09921317643160622,0.9733333333333334,High Risk
262,8702.358038028535,97.03162800034474,4,1.850137162679735,66.80427528048304,23,4.003818932857791,7.671382379118935,0.07155812,93.41620768652088,4,4070.0369883872672,0.3873855448274796,3.6632008598555776,112.1991752337128,1,33.215107015376084,15.534492322088806,30.62872594928804,24475.04641386847,11.873487998621044,0.08778625954198473,1049.0005604087412,0.11088533135371147,0.042819122067370805,0.9933333333333333,High Risk
314,16113.560842281073,97.27579245930006,0,1.7674385435800872,79.79646419106642,14,4.147021774777533,9.430329738318123,0.0165510916560248,86.81712021629369,2,1393.8409819175265,0.2966254847687307,7.740533694273916,292.38152903337834,1,51.317072746118065,4.438984018845626,37.77278681051004,27260.575747916217,0.0,0.044585987261146494,1302.1648372801455,0.09185377071667662,0.02303693090737469,0.9166666666666666,High Risk
832,9744.052245939602,88.13547497,5,3.2190777964946404,78.85472622805963,11,4.466782873298254,4.694632027,0.070403322,94.48659142,1,3241.813454402618,0.2773512537022409,6.3855195754525225,231.78771921877907,1,11.711601257138945,3.8964104019262233,36.29895993269318,78612.84406144,59.32262514999998,0.013221153846153846,3716.3633505841476,0.18234698485428708,0.010583512273767236,0.96,High Risk
334,6528.385820990203,95.24722427414346,4,4.175353757627066,98.25036792109525,11,0.930450307970302,4.058949839025868,0.013998003121109,86.40850205,4,3494.1266129764454,0.3106192750073627,1.6845429785917614,304.2418649359204,1,19.546065332305997,10.461456925079178,180.6079564620307,28860.4396847,19.01110290342615,0.03293413173652695,310.77040286208086,0.039541421288000346,0.04629174103360122,0.96,High Risk
942,10403.508782006418,82.87752311,0,3.926073452913016,77.34911531583911,7,0.6224907796320023,7.808692028566965,0.0620553745629139,87.95077659917571,4,1827.3263242605813,0.2174532251707813,4.727392127937776,342.4854759486859,1,11.04406452442295,1.9398368622723792,72.44702082670005,82849.63155642353,0.0,0.0074309978768577496,586.3863144133461,0.03159628283551775,0.045479984994669036,0.97,High Risk
757,9055.899295767882,80.17238005,0,1.6811800462241453,91.42507217151991,15,2.517675232790668,7.654407107543423,0.050555303,93.49406873586112,1,4304.0454019984845,0.4618039759353867,8.541564159,180.01122719901872,1,11.962878858345947,5.685661033023097,21.074738051267353,70775.01003304687,0.0,0.019815059445178335,1905.880151222536,0.0462965493349529,0.010695865668497046,0.8166666666666667,High Risk
850,17640.678532408325,80.39945865156056,3,1.6038972409369097,97.67642179,8,1.3581631078002798,9.496992462827096,0.0298074953809261,87.56898202602763,5,3461.7285008307103,0.4177322621061465,3.838126500375273,412.6272278193025,1,20.753739449892148,4.072621765683189,107.50745911552364,74433.63472212348,58.801624045318306,0.009411764705882352,1154.438641630238,0.022301738960365816,0.057097843143978526,0.7666666666666667,High Risk
687,9700.218763777146,91.7320347480912,5,4.846061885481355,95.07955323895942,1,3.031487361235326,3.642548993866272,0.0111548730855302,83.99948245376122,6,3582.888858591891,0.4205583417300176,5.340374949815884,290.0272200343865,1,14.119677967652322,5.2152676253157075,54.30840020781416,57707.64444573395,41.339826259544026,0.001455604075691412,2082.631817168669,0.15451035324786663,0.07142901152162207,0.9966666666666667,High Risk
108,16833.987076640107,89.10789810495882,5,0.5370630871638206,68.34670498046367,13,2.568736452853787,7.6423409815562815,0.073585414,97.43802917551014,0,2990.974023053754,0.2732614381797744,5.397747113382939,496.8024219592984,1,155.87025070963062,27.69420391716439,92.0388472308286,10523.307150955095,54.460509475205896,0.12037037037037036,277.423536908209,0.020184931078597514,0.0,0.9633333333333334,High Risk
173,18378.08217216102,90.36030698,4,4.458742398770971,79.84119577014177,23,0.7242605511271338,2.534948617514834,0.0381805133377005,98.44310761587772,2,4638.376868705354,0.1284355792976868,6.562088801252763,110.05095429742448,1,106.23168885642208,26.81142698673615,16.770720060419595,17030.657617546847,38.55877207999998,0.1329479768786127,125.29707534499416,0.040446428637726406,0.020316302973733262,0.95,High Risk
591,11507.261293647942,80.14926280834439,2,1.3987783360508224,73.90959129183703,23,3.696352469258856,5.842944854057749,0.008653078,92.53462099614896,3,3775.710325950498,0.3732309271705114,8.956160738111649,175.8876704745834,1,19.470831292128498,6.3886807545693705,19.638735348520356,54687.961008724036,39.70147438331122,0.038917089678511,2184.5443093319836,0.06995543698776067,0.03242029812954928,0.9133333333333333,High Risk
352,18649.14715781588,88.45373239314851,3,4.762779453903955,75.99434780548862,15,4.018921892629653,2.955126218125667,0.077278934,96.22301542395708,1,2527.3422595830502,0.2497654335885647,2.561852789066408,375.8519202241592,1,52.98053169834057,7.179949601088211,146.7109748960741,33870.50142923289,34.63880282055446,0.04261363636363636,1414.6605062056378,0.2518771352055587,0.010392524029661884,0.99,High Risk
329,10659.770809447891,94.3613632240172,5,2.0403827817238387,74.43227304983004,4,4.815215111971073,7.225167904755775,0.023289468,99.73304709549508,9,1954.423551136345,0.4481721249803302,5.541551943761131,378.0718986102235,1,32.400519177653166,5.940497115915942,68.22491288489496,32812.17249441788,28.193183879914017,0.0121580547112462,1584.2057718384829,0.13199760805618224,0.0902409007054847,0.57,Medium Risk
618,19461.17624735162,88.85387403934871,0,2.4815829825196354,93.05436840700015,4,1.977694381805697,6.811734093533486,0.073645205,92.29549503639652,4,1284.246699293949,0.4121353753799454,4.818405333588509,332.8752898,0,31.490576452025277,2.078069092708655,69.08411948649638,57038.61593249305,0.0,0.006472491909385114,1222.2151279559207,0.052741346876354823,0.04333906003128982,0.1,Low Risk
273,6339.3428678835935,94.64438412624445,5,3.6820427627497145,78.0855622,19,1.6886746774077714,2.390663469037829,0.056489869,98.17585286500028,3,1661.4433487214385,0.1581312567959024,3.663280810905368,488.78401147625146,1,23.22103614609375,6.085873072239702,133.4279397913397,26802.00783214508,26.778079368777767,0.0695970695970696,461.0081869323216,0.07962768275475123,0.030557412158417833,0.9366666666666666,High Risk
752,15305.28899754864,84.66037928793669,2,3.1445107316296714,80.94777328978753,20,0.961313280099692,4.556942580678049,0.0194529011579051,87.18509499440695,1,4970.731808334639,0.3406862922154057,9.276473592583953,266.1260034879734,1,20.35277792227213,6.6100157025726585,28.68827263204058,65563.19143579403,30.679241424126616,0.026595744680851064,722.9075866349683,0.03734333636219947,0.011469850437900555,0.8733333333333333,High Risk
267,12407.210606853929,96.26284008963452,1,1.9307269836807024,99.297894281883,17,0.904325276,5.160269058214022,0.007640573,94.00944871774372,0,2627.067583966561,0.3768855703708738,1.0735398316694256,266.8147248270077,1,46.46895358372258,9.83920443433169,248.53733131829222,25100.522807637575,3.7371599103654773,0.06367041198501873,241.454848692,0.017583506931589173,0.0,0.97,High Risk
269,10814.732081834709,91.76862480906904,1,2.992239121405206,62.39917088766066,17,1.6052664268999268,3.984482156103716,0.059324902,81.11610932593693,7,4594.748909109627,0.3272550319297446,2.098943133673394,464.1905452896693,1,40.203464988233115,17.080850963232812,221.15441711719077,21820.233408677035,8.231375190930962,0.06319702602230483,431.81666883608034,0.07697764144167762,0.0862960521426506,0.9633333333333334,High Risk
492,14490.678181229014,84.21526198859813,5,3.788180979632988,79.51830559162995,4,4.909083511771341,2.309360352150481,0.002521183,95.77943111,1,1682.2774275410577,0.3056168704621045,7.600100049244986,315.37671279872427,1,29.452597929327265,3.4192630641078408,41.49638962056225,47123.480106120005,78.92369005700935,0.008130081300813009,2415.2690877914997,0.23386434920061427,0.010440655038465701,0.93,High Risk
894,15557.856374514968,84.73440951707666,5,0.6905072565612145,90.96246827784464,10,0.4612933736207814,4.550575168848471,0.006546448,96.59606289459134,3,2701.4434853633984,0.1911452300023765,3.370974442182221,241.49106463424016,1,17.402523908853432,3.0217488650597297,71.63835525193404,86356.88022776466,76.32795241461672,0.011185682326621925,412.39627601697856,0.0035017345936107945,0.031057166411364967,0.9733333333333334,High Risk
733,5065.449044754636,92.56060929139072,3,0.5503968736506686,66.04647832752906,12,1.2968310103874177,8.340999212,0.070221908,88.02350872947984,9,4842.073868133795,0.1943627377684737,7.50861335,387.5751943335436,1,6.910571684522013,6.605830652297128,51.61741273221155,64521.23189870873,22.318172125827843,0.01637107776261937,950.5771306139771,0.010807112685567109,0.10224541295734353,0.92,High Risk
293,7504.296331207981,96.59879186424888,5,2.561301225828011,84.46126378459095,2,0.429891984375208,4.880872708733141,0.0538873841401303,92.77910032,4,1364.5290056771996,0.4072032554570218,8.490282496440066,347.86824727501096,0,25.611932871017,4.65709558251604,40.972517395136194,27184.27639376,17.006040678755596,0.006825938566552901,125.95835142193594,0.013036542637605394,0.04311315787934771,0.0,
616,15695.69075951478,88.31255564,2,1.0932647801158135,69.57859118137867,16,1.368156963678688,4.586958041874826,0.0326295265654376,97.16722204784718,1,3375.937135250011,0.1074759142254228,3.2915441515107715,222.5640201146366,1,25.480017466744773,5.480417427353914,67.61690254480801,59855.00878147386,23.37488872,0.025974025974025976,842.7846896260719,0.02149738585768333,0.010291536373321232,0.8233333333333334,High Risk
128,14995.781203673096,85.16600858255184,5,3.489549311591215,94.69616453,17,0.4620071626535249,9.534025103292675,0.053922794,97.67216329,9,4676.687602785209,0.4115640250822305,2.727498590767218,219.17151923248628,1,117.15454065369606,36.53662189675944,80.35623555385065,12502.03690112,74.1699570872408,0.1328125,59.13691681965119,0.017024942714306768,0.09214498478218358,0.97,High Risk
264,19490.71257693016,97.34023214,4,1.4632360530234538,73.08398661600317,13,2.541544333780141,2.3330457497160104,0.0591649327524919,82.13063048633202,8,4798.733491817003,0.3107194946156556,2.307705694,258.245119010902,1,73.82845673079606,18.177020802337132,111.90556910369264,21682.486448391654,10.63907144000001,0.04924242424242424,670.9677041179572,0.050885008765111005,0.0974058028366328,0.9766666666666667,High Risk
521,16415.566853761746,93.38536584,2,2.4478299805805195,73.16251267603639,11,2.191778267601582,8.138305565135864,0.0565285866244466,96.54975493065794,1,4384.029908447103,0.4744890609539344,2.800797497942016,128.64802626407746,1,31.50780586134692,8.414644737902309,45.93264109904629,50302.422318872785,13.229268319999989,0.02111324376199616,1141.9164774204241,0.07333127797259577,0.010357354099119156,0.8,High Risk
438,19261.590615970068,88.96170974566152,3,1.3895192159342102,83.92775514071573,13,0.8702516519328157,5.864748787,0.064255401,85.48486703852201,5,4423.737729440598,0.4989286190891692,3.404668502054724,477.0467609950557,1,43.97623428303668,10.099857829773054,140.11547987921793,37442.371762872644,33.11487076301543,0.02968036529680365,381.1702235465733,0.014408003538658988,0.05848988450490134,0.94,High Risk
747,15538.107523022103,89.75800390558604,4,2.9681761358710603,67.34251632479635,17,0.8740394688759306,9.555700060084328,0.09402881,94.54613792675488,6,3608.731816469862,0.3653938260435846,8.818748349,173.20801607866602,1,20.800679415022895,4.830966287108249,19.640884309654545,70625.9650312859,40.96798437765585,0.022757697456492636,652.9074832503202,0.03852399991729592,0.06346107976031992,0.98,High Risk
595,9470.783129591648,84.08512935872793,4,1.02224056723056,71.39554555612244,19,3.130545368596964,5.147765953307134,0.0388777520084025,86.50328306985111,5,1881.6924323799703,0.2649028777680547,7.930039719271891,177.5297209310882,1,15.917282570742264,3.162508289714236,22.38699013066083,51469.453426561406,63.6594825650883,0.031932773109243695,1862.6744943151937,0.04482311113961557,0.05780127438588102,0.8933333333333333,High Risk
464,6580.473833762847,92.53605260129687,1,0.6039808375436612,76.66527400477646,1,1.935606694952716,7.664338696044174,0.0301151413457576,81.12659341261154,3,3922.714177939679,0.2900343634242778,1.0165988522641745,358.81536200683104,0,14.182055676213032,8.454125383490688,352.95668611830075,37642.73934345176,7.463947398703127,0.0021551724137931034,898.1215064580603,0.015249007688928666,0.036979242857418375,0.03666666666666667,Low Risk
932,16727.35795017403,87.17485021085777,2,0.7300923714801373,74.14551452560441,6,0.2809746836662846,2.5594829151241187,0.003843491,84.19741419702216,0,4913.537857834893,0.181686171060603,8.867072279,389.6988189199245,1,17.947808959414196,5.272036328149026,43.948984135705444,78471.99003162465,25.65029957828446,0.006437768240343348,261.86840517697726,0.0027666875661502043,0.0,0.8833333333333333,High Risk
441,14662.23832213874,99.91290353348698,4,4.794162986818895,80.99508872,14,4.600962999,9.430179404671048,0.0147073056856766,88.17343551654167,1,3103.7340586912437,0.1396937295965924,1.709310697317799,394.73418383994897,1,33.24770594589284,7.037945711318013,230.93179283283868,38884.485062794876,0.34838586605206956,0.031746031746031744,2029.024682559,0.2723346175937007,0.011341284301124868,0.9066666666666666,High Risk
599,5722.790185899444,89.60367030523776,3,1.1402879837492113,83.98560576275865,9,2.0247624290490016,4.756341334388741,0.010624982,94.82457240122083,9,2042.7894363076048,0.331505357320854,6.897390557921854,250.0300094016924,0,9.553906821201075,3.410332948760609,36.24994225019282,56799.91886833128,31.18898908428673,0.015025041736227046,1212.832695000352,0.027490571114213807,0.09491210740101505,0.016666666666666666,Low Risk
756,10400.756988514677,89.71771212379227,1,3.688152139115759,82.66669815000658,14,2.955237774283441,6.192036606274292,0.0335444186872462,82.01407254624715,9,3293.884271059991,0.4221980391866403,2.363272913951437,449.3315811639702,1,13.757615064172853,4.3569897765343795,190.13105871580413,62002.63884496284,10.282287876207732,0.018518518518518517,2234.1597573582812,0.1318471254173141,0.10973726484470045,0.93,High Risk
610,19351.997232264293,91.31703574821344,4,0.8056679190027181,86.16673248,16,4.427059749591868,3.107852870103737,0.060999073,96.2586825,5,3762.4414249624656,0.2047066070916853,1.560482294598606,317.59962469921777,1,31.724585626662776,6.16793676223355,203.5265800826738,58717.796325,34.73185700714623,0.02622950819672131,2700.50644725104,0.04139346953399033,0.05194336625166254,0.95,High Risk
426,12506.017185653018,98.33512006237493,2,0.9867215850583198,72.30998066,10,2.010794986368239,9.564462969761928,0.004633389,99.9390218392482,7,1833.1212376976523,0.2678611240981399,7.837936278,275.43502086502224,1,29.356847853645583,4.303101496942846,35.141268198126355,42574.02330351973,3.329759875250147,0.023474178403755867,856.5986641928697,0.02743874079438305,0.07004271075676018,0.8666666666666667,High Risk
316,11490.937040295568,96.016362,1,2.789943131342006,65.05704908620112,1,4.103300197056246,7.383763231439148,0.0727665,95.76515286,2,3876.75739,0.3219094647107923,5.204828024702588,424.1545843462669,1,36.36372481106193,12.268219588607595,81.49252623394867,30261.78830376,3.983637999999999,0.0031645569620253164,1296.6428622697738,0.17596823651565743,0.02088442340737261,0.9733333333333334,High Risk
400,11865.494077389409,89.02260139595683,2,2.5919191856945467,90.43230165724307,20,4.573761123,2.431579814688898,0.039743295,89.47473040057763,6,3349.7314355375674,0.4631591279880229,6.391562619800432,197.42449968953508,1,29.66373519347352,8.374328588843918,30.888299377359367,35789.89216023105,21.954797208086347,0.05,1829.5044492,0.13109053942273555,0.06705803943904665,0.9733333333333334,High Risk
231,8133.240860077456,94.37398531945593,2,4.782111392479413,94.03121530522728,17,0.8703369183168508,3.241654233434267,0.096350452,91.36320421691892,8,3449.399636592209,0.1554524910648224,4.828177169,444.0741773742077,1,35.2088348921102,14.932465959273632,91.97553483029772,21104.90017410827,11.252029361088148,0.0735930735930736,201.04782813119252,0.04426240880614317,0.08756260322269363,0.9966666666666667,High Risk
903,10530.607562971927,91.72470997561524,2,4.751759538593318,70.28024929,3,4.462462300016544,5.198671981141198,0.056838498,80.12321017,3,2223.9517189593366,0.194753267491865,1.6045467625705792,315.5317578,1,11.661802395317748,2.4628479722694756,196.64852727289752,72351.25878351,16.55058004876952,0.0033222591362126247,4029.6034569149397,0.3017141802132713,0.03744233404571289,0.9433333333333334,High Risk
169,10547.19883980765,89.84734097402497,1,4.008238891441093,76.28367824632079,8,0.5991622335318908,3.734168099074174,0.077136231,84.18547675710795,6,1621.0672404448046,0.4674121807143139,7.656563496582772,460.0232630692546,1,62.40946059057781,9.592113848785827,60.08221093896358,14227.345571951244,10.152659025975026,0.047337278106508875,101.25841746688954,0.03148229636974886,0.07127120058144006,0.9266666666666666,High Risk
351,5785.325302812086,83.84631546,4,3.2094582355730736,79.94276867854221,16,1.375637046896665,4.437004556130645,0.086118123,97.97976263,6,3493.799581222628,0.1158142372618767,8.383160091,180.6450124223037,1,16.482408270119905,9.953844960748228,21.548558116674965,34390.89668313,64.61473816,0.045584045584045586,482.8486034607294,0.055227629994593706,0.06123713549559964,0.8966666666666666,High Risk
